"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","DO","pH","turb","date","time","wTemp","sampleID"
"D04","CUPE",102,100,2019-10-03 17:44:00,7.8,8.05,32.1,2019-10-03,17:44:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:45:00,7.8,8.05,32.09,2019-10-03,17:45:00,25.09,NA
"D04","CUPE",102,100,2019-10-03 17:46:00,7.79,8.04,32.11,2019-10-03,17:46:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:47:00,7.79,8.05,32.08,2019-10-03,17:47:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:48:00,7.79,8.02,32.11,2019-10-03,17:48:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:49:00,7.8,8.05,32.09,2019-10-03,17:49:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:50:00,7.8,8.05,32.09,2019-10-03,17:50:00,25.076,NA
"D04","CUPE",102,100,2019-10-03 17:51:00,7.8,8.05,32.09,2019-10-03,17:51:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:52:00,7.79,8.06,32.08,2019-10-03,17:52:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:53:00,7.79,8.03,32.1,2019-10-03,17:53:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:54:00,7.79,8.06,32.06,2019-10-03,17:54:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:55:00,7.79,8.06,32.1,2019-10-03,17:55:00,25.035,NA
"D04","CUPE",102,100,2019-10-03 17:56:00,7.78,8.06,32.1,2019-10-03,17:56:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:57:00,7.78,8.05,32.11,2019-10-03,17:57:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:58:00,7.78,8.06,32.06,2019-10-03,17:58:00,NA,NA
"D04","CUPE",102,100,2019-10-03 17:59:00,7.78,8.05,32.12,2019-10-03,17:59:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:00:00,7.79,8.05,32.12,2019-10-03,18:00:00,25.02,NA
"D04","CUPE",102,100,2019-10-03 18:01:00,7.79,8.05,32.05,2019-10-03,18:01:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:02:00,7.79,8.05,32.1,2019-10-03,18:02:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:03:00,7.79,8.05,32.1,2019-10-03,18:03:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:04:00,7.79,8.05,32.11,2019-10-03,18:04:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:05:00,7.79,8.04,32.1,2019-10-03,18:05:00,24.991,NA
"D04","CUPE",102,100,2019-10-03 18:06:00,7.79,8.04,32.1,2019-10-03,18:06:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:07:00,7.78,8.04,32.1,2019-10-03,18:07:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:08:00,7.77,8.04,32.08,2019-10-03,18:08:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:09:00,7.77,8.04,32.13,2019-10-03,18:09:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:10:00,7.77,8.03,32.05,2019-10-03,18:10:00,24.961,NA
"D04","CUPE",102,100,2019-10-03 18:11:00,7.77,8.03,32.07,2019-10-03,18:11:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:12:00,7.77,8.03,32.12,2019-10-03,18:12:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:13:00,7.77,8.02,32.12,2019-10-03,18:13:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:14:00,7.77,8.02,32.11,2019-10-03,18:14:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:15:00,7.77,8.02,32.11,2019-10-03,18:15:00,24.933,NA
"D04","CUPE",102,100,2019-10-03 18:16:00,7.77,8.02,32.08,2019-10-03,18:16:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:17:00,7.76,8.03,32.1,2019-10-03,18:17:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:18:00,7.77,8,32.1,2019-10-03,18:18:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:19:00,7.76,8.03,32.09,2019-10-03,18:19:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:20:00,7.76,8.03,32.1,2019-10-03,18:20:00,24.907,NA
"D04","CUPE",102,100,2019-10-03 18:21:00,7.77,8.03,32.11,2019-10-03,18:21:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:22:00,7.76,8.04,32.13,2019-10-03,18:22:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:23:00,7.77,8.01,32.09,2019-10-03,18:23:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:24:00,7.77,8.04,32.09,2019-10-03,18:24:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:25:00,7.77,8.04,32.09,2019-10-03,18:25:00,24.882,NA
"D04","CUPE",102,100,2019-10-03 18:26:00,7.77,8.03,32.11,2019-10-03,18:26:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:27:00,7.77,8.04,32.14,2019-10-03,18:27:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:28:00,7.76,8.01,32.07,2019-10-03,18:28:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:29:00,7.77,8.04,32.13,2019-10-03,18:29:00,NA,NA
"D04","CUPE",102,100,2019-10-03 18:30:00,7.77,8.04,32.13,2019-10-03,18:30:00,24.859,NA
NA,"MILL",NA,NA,NA,NA,NA,4.5,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,10.37,8.11,6.8,2019-09-16,NA,17.3,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,4.6,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,4.3,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,4.4,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,6.9,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,10.38,8.05,19.2,2019-09-16,NA,17.2,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,6,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,10.9,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,10.43,8.14,5.9,2019-09-16,NA,17.5,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,5.9,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,10.45,8.08,7.4,2019-09-16,NA,17.3,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,6.6,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,2.7,2019-09-16,NA,NA,"01URFA19"
NA,"MILL",NA,NA,NA,10.35,8.11,6.5,2019-09-16,NA,17.3,"01URFA19"
NA,"MILL",NA,NA,NA,NA,NA,8.1,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,10.9,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,7.7,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,11.4,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,8.1,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,10.03,7.48,7.7,2019-09-17,NA,19.3,"01DRFA19"
NA,"MILL",NA,NA,NA,9.83,7.48,12,2019-09-17,NA,19.1,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,8.1,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,8.4,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,23.6,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,9.91,7.48,7.6,2019-09-17,NA,19.2,"01DRFA19"
NA,"MILL",NA,NA,NA,9.91,7.51,8.7,2019-09-17,NA,19.2,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,7.1,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,9.73,7.43,10.8,2019-09-17,NA,19,"01DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,11.1,2019-09-17,NA,NA,"01DRFA19"
NA,"MILL",NA,NA,NA,9.93,7.63,7.7,2019-09-23,NA,19.8,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,4.8,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,12.1,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,6.9,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,8.3,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,8.2,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,6.3,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,7,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,29,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,10,7.56,7,2019-09-23,NA,19.5,"02DRFA19"
NA,"MILL",NA,NA,NA,10.03,7.58,6.9,2019-09-23,NA,19.5,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,9,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,9.9,7.57,9.1,2019-09-23,NA,19.7,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,14.9,2019-09-23,NA,NA,"02DRFA19"
NA,"MILL",NA,NA,NA,9.7,7.56,23.8,2019-09-23,NA,20,"02DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,6.2,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,9.98,8.12,7,2019-09-24,NA,18.4,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,7.6,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,6.6,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,10.22,8.1,4.9,2019-09-24,NA,18.3,"02URFA19"
NA,"MILL",NA,NA,NA,10.44,8.06,8.7,2019-09-24,NA,18.3,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,5.4,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,4.7,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,10.55,8.2,4.1,2019-09-24,NA,18.4,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,4.2,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,6,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,3.4,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,16.4,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,21.7,2019-09-24,NA,NA,"02URFA19"
NA,"MILL",NA,NA,NA,10.08,7.75,11.3,2019-09-24,NA,18,"02URFA19"
NA,"MILL",NA,NA,NA,NA,NA,11.4,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,7,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,24.4,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,32.7,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,7.4,9.6,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,8.6,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,7.3,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,7.42,17.8,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,7.4,10.9,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,34,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,7.36,21.2,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,21.2,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,9.9,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,NA,9,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,NA,7.45,15,2019-09-26,NA,NA,"03DRFA19"
NA,"MILL",NA,NA,NA,10.75,7.98,10.4,2019-09-30,NA,15.2,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.76,7.99,6.8,2019-09-30,NA,15.2,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.95,7.95,16.1,2019-09-30,NA,14.8,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.98,8.03,12,2019-09-30,NA,15.2,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.99,8.03,10.3,2019-09-30,NA,15,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.71,7.97,9.8,2019-09-30,NA,15.2,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.35,7.58,25.9,2019-09-30,NA,18,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.27,7.58,9.8,2019-09-30,NA,18.1,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.71,7.93,9.1,2019-09-30,NA,15.2,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.91,7.97,12.2,2019-09-30,NA,14.9,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.82,8.06,8.5,2019-09-30,NA,15.2,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.33,7.59,8.7,2019-09-30,NA,18,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.84,7.93,4.9,2019-09-30,NA,14.7,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.87,7.93,9.4,2019-09-30,NA,14.9,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.26,7.58,18.6,2019-09-30,NA,18.1,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.89,8.01,6.6,2019-09-30,NA,14.8,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.28,7.91,13.8,2019-09-30,NA,14.9,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10,7.58,7.2,2019-09-30,NA,18.1,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.65,7.95,7.8,2019-09-30,NA,15.2,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.27,7.61,12.2,2019-09-30,NA,18,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.73,7.95,4.3,2019-09-30,NA,15.2,"waterQ_FA19UR01"
NA,"MILL",NA,NA,NA,10.17,7.58,9.6,2019-09-30,NA,18,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.17,7.61,14.6,2019-09-30,NA,18,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.28,7.61,9.4,2019-09-30,NA,18.1,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.23,7.56,30,2019-09-30,NA,18,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.27,7.58,9.3,2019-09-30,NA,18.1,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.21,7.6,10.9,2019-09-30,NA,18.1,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.28,7.62,24.5,2019-09-30,NA,18,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,9.9,7.54,17.7,2019-09-30,NA,17.5,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.24,7.6,7.5,2019-09-30,NA,18,"waterQ_FA19DR01"
NA,"MILL",NA,NA,NA,10.81,8.17,6.2,2019-10-01,NA,16.6,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.79,8.17,12,2019-10-01,NA,16.6,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.81,8.18,5.7,2019-10-01,NA,16.6,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.81,8.14,8.8,2019-10-01,NA,16.6,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.75,8.17,8.8,2019-10-01,NA,16.6,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.83,8.02,8.2,2019-10-01,NA,16.54,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,11.01,7.96,25.1,2019-10-01,NA,16.6,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10,7.63,15.4,2019-10-01,NA,17.9,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.97,8.14,7.2,2019-10-01,NA,16.5,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.1,7.61,9.5,2019-10-01,NA,17.8,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.31,7.6,9.2,2019-10-01,NA,17.8,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.71,7.81,8.1,2019-10-01,NA,16.7,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.32,7.6,10.8,2019-10-01,NA,17.8,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.09,7.56,8.9,2019-10-01,NA,18,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.78,8.14,9,2019-10-01,NA,16.6,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.78,8.03,10.9,2019-10-01,NA,16.3,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.25,7.61,8.8,2019-10-01,NA,17.8,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.83,7.88,10.3,2019-10-01,NA,16.5,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.23,7.63,8.4,2019-10-01,NA,17.8,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.83,8.03,9.2,2019-10-01,NA,16.3,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.08,7.55,9.3,2019-10-01,NA,18,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.83,8.09,9.5,2019-10-01,NA,16.4,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.84,7.99,10.6,2019-10-01,NA,16.3,"waterQ_FA19UR02"
NA,"MILL",NA,NA,NA,10.18,7.61,9.2,2019-10-01,NA,17.9,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,9.99,7.61,11.2,2019-10-01,NA,18.1,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.14,7.49,8.1,2019-10-01,NA,18.1,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.15,7.54,11.3,2019-10-01,NA,18.1,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.12,7.61,9.1,2019-10-01,NA,18.1,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,10.1,7.56,8.4,2019-10-01,NA,18,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,9.97,7.56,12.8,2019-10-01,NA,18.1,"waterQ_FA19DR02"
NA,"MILL",NA,NA,NA,NA,NA,11.2,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,7.95,10.9,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,9,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,5,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,15.8,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,7.98,7.4,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,7.8,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,9.7,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,10.4,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,12,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,8,7.4,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,10.4,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,9.3,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,17.2,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,7.96,5.7,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,NA,5.8,2019-10-03,NA,NA,"03URFA19"
NA,"MILL",NA,NA,NA,NA,7.98,10.9,2019-10-03,NA,NA,"03URFA19"
