"domainID","siteID","horizontalPosition","date","mean.wTemp","median.wTemp"
"D04","CUPE","101",2018-11-20,23.0402678571429,23.088
"D04","CUPE","101",2018-11-21,23.1713784722222,23.0465
"D04","CUPE","101",2018-11-22,23.0824583333333,22.9935
"D04","CUPE","101",2018-11-23,23.0022743055556,23.0655
"D04","CUPE","101",2018-11-24,22.9939444444444,22.871
"D04","CUPE","101",2018-11-25,23.0112569444444,22.9775
"D04","CUPE","101",2018-11-26,23.08046875,23.1315
"D04","CUPE","101",2018-11-27,23.1558819444444,23.263
"D04","CUPE","101",2018-11-28,23.2834930555556,23.2195
"D04","CUPE","101",2018-11-29,23.1387256944444,23.1975
"D04","CUPE","101",2018-11-30,22.6286701388889,22.662
"D04","CUPE","101",2018-12-01,22.7864965277778,22.8835
"D04","CUPE","101",2018-12-02,22.6643784722222,22.73
"D04","CUPE","101",2018-12-03,22.6742048611111,22.613
"D04","CUPE","101",2018-12-04,22.58965625,22.655
"D04","CUPE","101",2018-12-05,22.4009406779661,22.3935
"D04","CUPE","101",2018-12-06,22.3824930555556,22.4275
"D04","CUPE","101",2018-12-07,22.3956654545455,22.205
"D04","CUPE","101",2018-12-08,22.4572083333333,22.45
"D04","CUPE","101",2018-12-09,22.3554236111111,22.3325
"D04","CUPE","101",2018-12-10,22.3348090277778,22.315
"D04","CUPE","101",2018-12-11,22.4843472222222,22.3385
"D04","CUPE","101",2018-12-12,22.3107847222222,22.2345
"D04","CUPE","101",2018-12-13,22.1305570175439,22.18
"D04","CUPE","101",2018-12-14,22.4032708333333,22.3485
"D04","CUPE","101",2018-12-15,22.4088125,22.4525
"D04","CUPE","101",2018-12-16,22.5443541666667,22.345
"D04","CUPE","101",2018-12-17,22.4508985507246,22.4965
"D04","CUPE","101",2018-12-18,22.5783541666667,22.59
"D04","CUPE","101",2018-12-19,21.9867048611111,21.9965
"D04","CUPE","101",2018-12-20,22.2290451388889,22.0725
"D04","CUPE","101",2018-12-21,22.2286597222222,22.2165
"D04","CUPE","101",2018-12-22,21.9466423611111,22.0535
"D04","CUPE","101",2018-12-23,22.2894201388889,22.2355
"D04","CUPE","101",2018-12-24,21.9655451388889,21.9745
"D04","CUPE","101",2018-12-25,21.8781666666667,21.8315
"D04","CUPE","101",2018-12-26,21.8278715277778,21.9225
"D04","CUPE","101",2018-12-27,21.8905347222222,21.823
"D04","CUPE","101",2018-12-28,21.9048298611111,21.975
"D04","CUPE","101",2018-12-29,22.0196805555556,22
"D04","CUPE","101",2018-12-30,22.0129409722222,21.97
"D04","CUPE","101",2018-12-31,21.7327638888889,21.6755
"D04","CUPE","101",2019-01-01,21.7750138888889,21.7545
"D04","CUPE","101",2019-01-02,21.7056092436975,21.66
"D04","CUPE","101",2019-01-03,21.96253125,21.8165
"D04","CUPE","101",2019-01-04,21.8509513888889,21.8615
"D04","CUPE","101",2019-01-05,22.0447222222222,21.91
"D04","CUPE","101",2019-01-06,21.9431423611111,21.9005
"D04","CUPE","101",2019-01-07,21.8568055555556,21.8255
"D04","CUPE","101",2019-01-08,21.8307222222222,21.929
"D04","CUPE","101",2019-01-09,21.7906909722222,21.763
"D04","CUPE","101",2019-01-10,21.8477951388889,21.831
"D04","CUPE","101",2019-01-11,21.9792326388889,21.902
"D04","CUPE","101",2019-01-12,21.7817881944444,21.849
"D04","CUPE","101",2019-01-13,21.7196493055556,21.6655
"D04","CUPE","101",2019-01-14,21.5560833333333,21.609
"D04","CUPE","101",2019-01-15,21.5878333333333,21.7175
"D04","CUPE","101",2019-01-16,21.501280141844,21.6035
"D04","CUPE","101",2019-01-17,21.4047256944444,21.476
"D04","CUPE","101",2019-01-18,21.4778368055556,21.4655
"D04","CUPE","101",2019-01-19,21.2537916666667,21.3195
"D04","CUPE","101",2019-01-20,21.1882152777778,21.176
"D04","CUPE","101",2019-01-21,21.2706180555556,21.215
"D04","CUPE","101",2019-01-22,21.6327604166667,21.606
"D04","CUPE","101",2019-01-23,21.6285972222222,21.5865
"D04","CUPE","101",2019-01-24,21.5884479166667,21.4455
