"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","DO","pH","turb","date","time"
"D01","HOPB","111","100",2019-09-16 18:23:00,2019-09-16 18:23:00,9.46,7.16,1.04,2019-09-16,"18:23:00"
"D01","HOPB","111","100",2019-09-16 18:24:00,2019-09-16 18:24:00,9.43,7.16,1.02,2019-09-16,"18:24:00"
"D01","HOPB","111","100",2019-09-16 18:25:00,2019-09-16 18:25:00,9.45,7.17,0.99,2019-09-16,"18:25:00"
"D01","HOPB","111","100",2019-09-16 18:26:00,2019-09-16 18:26:00,9.46,7.13,2.66,2019-09-16,"18:26:00"
"D01","HOPB","111","100",2019-09-16 18:27:00,2019-09-16 18:27:00,9.46,7.15,1.1,2019-09-16,"18:27:00"
"D01","HOPB","111","100",2019-09-16 18:28:00,2019-09-16 18:28:00,9.46,7.15,1.1,2019-09-16,"18:28:00"
"D01","HOPB","111","100",2019-09-16 18:29:00,2019-09-16 18:29:00,9.43,7.17,1.01,2019-09-16,"18:29:00"
"D01","HOPB","111","100",2019-09-16 18:30:00,2019-09-16 18:30:00,9.42,7.17,1,2019-09-16,"18:30:00"
"D01","HOPB","111","100",2019-09-17 17:30:00,2019-09-17 17:30:00,9.96,7.15,0.97,2019-09-17,"17:30:00"
"D01","HOPB","111","100",2019-09-17 17:31:00,2019-09-17 17:31:00,9.96,7.12,2.59,2019-09-17,"17:31:00"
"D01","HOPB","111","100",2019-09-17 17:32:00,2019-09-17 17:32:00,9.96,7.14,0.97,2019-09-17,"17:32:00"
"D01","HOPB","111","100",2019-09-17 17:33:00,2019-09-17 17:33:00,9.96,7.14,0.97,2019-09-17,"17:33:00"
"D01","HOPB","111","100",2019-09-17 17:34:00,2019-09-17 17:34:00,9.94,7.15,0.96,2019-09-17,"17:34:00"
"D01","HOPB","111","100",2019-09-17 17:35:00,2019-09-17 17:35:00,9.94,7.15,0.98,2019-09-17,"17:35:00"
"D01","HOPB","111","100",2019-09-17 17:36:00,2019-09-17 17:36:00,9.94,7.11,2.61,2019-09-17,"17:36:00"
"D01","HOPB","111","100",2019-09-17 17:37:00,2019-09-17 17:37:00,9.94,7.14,1,2019-09-17,"17:37:00"
"D01","HOPB","111","100",2019-09-17 17:38:00,2019-09-17 17:38:00,9.94,7.14,1,2019-09-17,"17:38:00"
"D01","HOPB","111","100",2019-09-17 17:39:00,2019-09-17 17:39:00,9.95,7.15,0.98,2019-09-17,"17:39:00"
"D01","HOPB","111","100",2019-09-17 17:40:00,2019-09-17 17:40:00,9.95,7.15,1,2019-09-17,"17:40:00"
"D01","HOPB","111","100",2019-09-17 17:41:00,2019-09-17 17:41:00,9.94,7.12,2.67,2019-09-17,"17:41:00"
"D01","HOPB","111","100",2019-09-17 17:42:00,2019-09-17 17:42:00,9.95,7.14,0.93,2019-09-17,"17:42:00"
"D01","HOPB","111","100",2019-09-17 17:43:00,2019-09-17 17:43:00,9.95,7.14,0.93,2019-09-17,"17:43:00"
"D01","HOPB","111","100",2019-09-17 17:44:00,2019-09-17 17:44:00,9.94,7.16,0.93,2019-09-17,"17:44:00"
"D01","HOPB","111","100",2019-09-17 17:45:00,2019-09-17 17:45:00,9.92,7.16,0.95,2019-09-17,"17:45:00"
"D01","HOPB","111","100",2019-09-17 17:46:00,2019-09-17 17:46:00,9.94,7.13,2.63,2019-09-17,"17:46:00"
"D01","HOPB","111","100",2019-09-17 17:47:00,2019-09-17 17:47:00,9.95,7.15,0.98,2019-09-17,"17:47:00"
"D01","HOPB","111","100",2019-09-17 17:48:00,2019-09-17 17:48:00,9.95,7.15,0.98,2019-09-17,"17:48:00"
"D01","HOPB","111","100",2019-09-17 17:49:00,2019-09-17 17:49:00,9.9,7.16,0.94,2019-09-17,"17:49:00"
"D01","HOPB","111","100",2019-09-17 17:50:00,2019-09-17 17:50:00,9.9,7.16,0.99,2019-09-17,"17:50:00"
"D01","HOPB","111","100",2019-09-17 17:51:00,2019-09-17 17:51:00,9.93,7.12,2.73,2019-09-17,"17:51:00"
"D01","HOPB","111","100",2019-09-17 17:52:00,2019-09-17 17:52:00,9.93,7.14,0.97,2019-09-17,"17:52:00"
"D01","HOPB","111","100",2019-09-17 17:53:00,2019-09-17 17:53:00,9.93,7.14,0.97,2019-09-17,"17:53:00"
"D01","HOPB","111","100",2019-09-17 17:54:00,2019-09-17 17:54:00,9.9,7.16,0.96,2019-09-17,"17:54:00"
"D01","HOPB","111","100",2019-09-17 17:55:00,2019-09-17 17:55:00,9.91,7.16,0.96,2019-09-17,"17:55:00"
"D01","HOPB","111","100",2019-09-17 17:56:00,2019-09-17 17:56:00,9.91,7.12,2.75,2019-09-17,"17:56:00"
"D01","HOPB","111","100",2019-09-17 17:57:00,2019-09-17 17:57:00,9.89,7.14,0.99,2019-09-17,"17:57:00"
"D01","HOPB","111","100",2019-09-17 17:58:00,2019-09-17 17:58:00,9.89,7.14,0.99,2019-09-17,"17:58:00"
"D01","HOPB","111","100",2019-09-17 17:59:00,2019-09-17 17:59:00,9.88,7.16,0.95,2019-09-17,"17:59:00"
"D01","HOPB","111","100",2019-09-17 18:00:00,2019-09-17 18:00:00,9.88,7.16,0.97,2019-09-17,"18:00:00"
"D01","HOPB","111","100",2019-09-17 18:01:00,2019-09-17 18:01:00,9.89,7.12,2.58,2019-09-17,"18:01:00"
"D01","HOPB","111","100",2019-09-17 18:02:00,2019-09-17 18:02:00,9.9,7.14,0.96,2019-09-17,"18:02:00"
"D01","HOPB","111","100",2019-09-17 18:03:00,2019-09-17 18:03:00,9.9,7.14,0.96,2019-09-17,"18:03:00"
"D01","HOPB","111","100",2019-09-17 18:04:00,2019-09-17 18:04:00,9.9,7.16,0.93,2019-09-17,"18:04:00"
"D01","HOPB","111","100",2019-09-17 18:05:00,2019-09-17 18:05:00,9.89,7.16,0.95,2019-09-17,"18:05:00"
"D01","HOPB","111","100",2019-09-17 18:06:00,2019-09-17 18:06:00,9.89,7.12,2.62,2019-09-17,"18:06:00"
"D01","HOPB","111","100",2019-09-17 18:07:00,2019-09-17 18:07:00,9.88,7.14,0.97,2019-09-17,"18:07:00"
"D01","HOPB","111","100",2019-09-17 18:08:00,2019-09-17 18:08:00,9.88,7.14,0.97,2019-09-17,"18:08:00"
"D01","HOPB","111","100",2019-09-17 18:09:00,2019-09-17 18:09:00,9.87,7.15,0.97,2019-09-17,"18:09:00"
"D01","HOPB","111","100",2019-09-17 18:10:00,2019-09-17 18:10:00,9.85,7.16,0.95,2019-09-17,"18:10:00"
"D01","HOPB","111","100",2019-09-17 18:11:00,2019-09-17 18:11:00,9.87,7.12,2.68,2019-09-17,"18:11:00"
"D01","HOPB","111","100",2019-09-17 18:12:00,2019-09-17 18:12:00,9.88,7.14,0.96,2019-09-17,"18:12:00"
"D01","HOPB","111","100",2019-09-17 18:13:00,2019-09-17 18:13:00,9.88,7.14,0.96,2019-09-17,"18:13:00"
"D01","HOPB","111","100",2019-09-17 18:14:00,2019-09-17 18:14:00,9.86,7.16,0.95,2019-09-17,"18:14:00"
"D01","HOPB","111","100",2019-09-17 18:15:00,2019-09-17 18:15:00,9.86,7.16,0.96,2019-09-17,"18:15:00"
"D01","HOPB","111","100",2019-09-17 18:16:00,2019-09-17 18:16:00,9.87,7.12,2.64,2019-09-17,"18:16:00"
"D01","HOPB","111","100",2019-09-17 18:17:00,2019-09-17 18:17:00,9.88,7.14,1,2019-09-17,"18:17:00"
"D01","HOPB","111","100",2019-09-17 18:18:00,2019-09-17 18:18:00,NA,NA,NA,2019-09-17,"18:18:00"
"D01","HOPB","111","100",2019-09-17 18:19:00,2019-09-17 18:19:00,0.61,15.64,-0.76,2019-09-17,"18:19:00"
"D01","HOPB","111","100",2019-09-17 18:20:00,2019-09-17 18:20:00,9.86,7.16,0.96,2019-09-17,"18:20:00"
"D01","HOPB","111","100",2019-09-17 18:21:00,2019-09-17 18:21:00,9.87,7.12,2.62,2019-09-17,"18:21:00"
"D01","HOPB","111","100",2019-09-17 18:22:00,2019-09-17 18:22:00,9.86,7.14,0.94,2019-09-17,"18:22:00"
"D01","HOPB","111","100",2019-09-17 18:23:00,2019-09-17 18:23:00,9.86,7.14,0.94,2019-09-17,"18:23:00"
"D01","HOPB","111","100",2019-09-17 18:24:00,2019-09-17 18:24:00,9.89,7.17,0.99,2019-09-17,"18:24:00"
"D01","HOPB","111","100",2019-09-17 18:25:00,2019-09-17 18:25:00,9.88,7.17,0.98,2019-09-17,"18:25:00"
"D01","HOPB","111","100",2019-09-17 18:26:00,2019-09-17 18:26:00,9.87,7.13,2.69,2019-09-17,"18:26:00"
"D01","HOPB","111","100",2019-09-17 18:27:00,2019-09-17 18:27:00,9.88,7.15,0.99,2019-09-17,"18:27:00"
"D01","HOPB","111","100",2019-09-17 18:28:00,2019-09-17 18:28:00,9.88,7.15,0.99,2019-09-17,"18:28:00"
"D01","HOPB","111","100",2019-09-17 18:29:00,2019-09-17 18:29:00,9.86,7.16,0.95,2019-09-17,"18:29:00"
"D01","HOPB","111","100",2019-09-17 18:30:00,2019-09-17 18:30:00,9.86,7.16,1,2019-09-17,"18:30:00"
"D01","HOPB","111","100",2019-09-23 17:30:00,2019-09-23 17:30:00,9.15,7.14,0.85,2019-09-23,"17:30:00"
"D01","HOPB","111","100",2019-09-23 17:31:00,2019-09-23 17:31:00,9.11,7.08,2.53,2019-09-23,"17:31:00"
"D01","HOPB","111","100",2019-09-23 17:32:00,2019-09-23 17:32:00,9.17,7.1,0.83,2019-09-23,"17:32:00"
"D01","HOPB","111","100",2019-09-23 17:33:00,2019-09-23 17:33:00,9.17,7.1,0.83,2019-09-23,"17:33:00"
"D01","HOPB","111","100",2019-09-23 17:34:00,2019-09-23 17:34:00,9.17,7.12,0.85,2019-09-23,"17:34:00"
"D01","HOPB","111","100",2019-09-23 17:35:00,2019-09-23 17:35:00,9.16,7.13,0.86,2019-09-23,"17:35:00"
"D01","HOPB","111","100",2019-09-23 17:36:00,2019-09-23 17:36:00,9.09,7.09,2.44,2019-09-23,"17:36:00"
"D01","HOPB","111","100",2019-09-23 17:37:00,2019-09-23 17:37:00,9.13,7.11,0.81,2019-09-23,"17:37:00"
"D01","HOPB","111","100",2019-09-23 17:38:00,2019-09-23 17:38:00,9.13,7.11,0.81,2019-09-23,"17:38:00"
"D01","HOPB","111","100",2019-09-23 17:39:00,2019-09-23 17:39:00,9.14,7.11,0.88,2019-09-23,"17:39:00"
"D01","HOPB","111","100",2019-09-23 17:40:00,2019-09-23 17:40:00,9.12,7.12,0.85,2019-09-23,"17:40:00"
"D01","HOPB","111","100",2019-09-23 17:41:00,2019-09-23 17:41:00,9.07,7.09,2.56,2019-09-23,"17:41:00"
"D01","HOPB","111","100",2019-09-23 17:42:00,2019-09-23 17:42:00,9.13,7.11,0.86,2019-09-23,"17:42:00"
"D01","HOPB","111","100",2019-09-23 17:43:00,2019-09-23 17:43:00,9.13,7.11,0.86,2019-09-23,"17:43:00"
"D01","HOPB","111","100",2019-09-23 17:44:00,2019-09-23 17:44:00,9.12,7.11,0.85,2019-09-23,"17:44:00"
"D01","HOPB","111","100",2019-09-23 17:45:00,2019-09-23 17:45:00,9.11,7.11,0.88,2019-09-23,"17:45:00"
"D01","HOPB","111","100",2019-09-23 17:46:00,2019-09-23 17:46:00,9.07,7.07,2.48,2019-09-23,"17:46:00"
"D01","HOPB","111","100",2019-09-23 17:47:00,2019-09-23 17:47:00,9.13,7.1,0.85,2019-09-23,"17:47:00"
"D01","HOPB","111","100",2019-09-23 17:48:00,2019-09-23 17:48:00,9.1,7.11,0.88,2019-09-23,"17:48:00"
"D01","HOPB","111","100",2019-09-23 17:49:00,2019-09-23 17:49:00,9.1,7.12,0.86,2019-09-23,"17:49:00"
"D01","HOPB","111","100",2019-09-23 17:50:00,2019-09-23 17:50:00,9.1,7.12,0.86,2019-09-23,"17:50:00"
"D01","HOPB","111","100",2019-09-23 17:51:00,2019-09-23 17:51:00,9.07,7.09,2.52,2019-09-23,"17:51:00"
"D01","HOPB","111","100",2019-09-23 17:52:00,2019-09-23 17:52:00,9.11,7.11,0.92,2019-09-23,"17:52:00"
"D01","HOPB","111","100",2019-09-23 17:53:00,2019-09-23 17:53:00,9.11,7.11,0.93,2019-09-23,"17:53:00"
"D01","HOPB","111","100",2019-09-23 17:54:00,2019-09-23 17:54:00,9.09,7.12,0.84,2019-09-23,"17:54:00"
"D01","HOPB","111","100",2019-09-23 17:55:00,2019-09-23 17:55:00,9.09,7.12,0.82,2019-09-23,"17:55:00"
"D01","HOPB","111","100",2019-09-23 17:56:00,2019-09-23 17:56:00,9.05,7.08,2.53,2019-09-23,"17:56:00"
"D01","HOPB","111","100",2019-09-23 17:57:00,2019-09-23 17:57:00,9.11,7.1,0.89,2019-09-23,"17:57:00"
"D01","HOPB","111","100",2019-09-23 17:58:00,2019-09-23 17:58:00,9.11,7.1,0.89,2019-09-23,"17:58:00"
"D01","HOPB","111","100",2019-09-23 17:59:00,2019-09-23 17:59:00,9.05,7.12,0.84,2019-09-23,"17:59:00"
"D01","HOPB","111","100",2019-09-23 18:00:00,2019-09-23 18:00:00,9.07,7.11,0.85,2019-09-23,"18:00:00"
"D01","HOPB","111","100",2019-09-23 18:01:00,2019-09-23 18:01:00,9.03,7.08,2.54,2019-09-23,"18:01:00"
"D01","HOPB","111","100",2019-09-23 18:02:00,2019-09-23 18:02:00,9.13,7.1,0.85,2019-09-23,"18:02:00"
"D01","HOPB","111","100",2019-09-23 18:03:00,2019-09-23 18:03:00,9.13,7.1,0.85,2019-09-23,"18:03:00"
"D01","HOPB","111","100",2019-09-23 18:04:00,2019-09-23 18:04:00,9.11,7.12,0.87,2019-09-23,"18:04:00"
"D01","HOPB","111","100",2019-09-23 18:05:00,2019-09-23 18:05:00,9.08,7.12,0.84,2019-09-23,"18:05:00"
"D01","HOPB","111","100",2019-09-23 18:06:00,2019-09-23 18:06:00,9.01,7.08,2.52,2019-09-23,"18:06:00"
"D01","HOPB","111","100",2019-09-23 18:07:00,2019-09-23 18:07:00,9.06,7.11,0.86,2019-09-23,"18:07:00"
"D01","HOPB","111","100",2019-09-23 18:08:00,2019-09-23 18:08:00,9.06,7.11,0.86,2019-09-23,"18:08:00"
"D01","HOPB","111","100",2019-09-23 18:09:00,2019-09-23 18:09:00,9.03,7.12,0.84,2019-09-23,"18:09:00"
"D01","HOPB","111","100",2019-09-23 18:10:00,2019-09-23 18:10:00,9.06,7.12,0.85,2019-09-23,"18:10:00"
"D01","HOPB","111","100",2019-09-23 18:11:00,2019-09-23 18:11:00,8.99,7.09,2.53,2019-09-23,"18:11:00"
"D01","HOPB","111","100",2019-09-23 18:12:00,2019-09-23 18:12:00,9.07,7.11,0.86,2019-09-23,"18:12:00"
"D01","HOPB","111","100",2019-09-23 18:13:00,2019-09-23 18:13:00,9.07,7.11,0.86,2019-09-23,"18:13:00"
"D01","HOPB","111","100",2019-09-23 18:14:00,2019-09-23 18:14:00,9.03,7.16,0.83,2019-09-23,"18:14:00"
"D01","HOPB","111","100",2019-09-23 18:15:00,2019-09-23 18:15:00,8.97,7.16,0.82,2019-09-23,"18:15:00"
"D01","HOPB","111","100",2019-09-23 18:16:00,2019-09-23 18:16:00,8.89,7.09,2.75,2019-09-23,"18:16:00"
"D01","HOPB","111","100",2019-09-23 18:17:00,2019-09-23 18:17:00,8.94,7.1,0.94,2019-09-23,"18:17:00"
"D01","HOPB","111","100",2019-09-23 18:18:00,2019-09-23 18:18:00,8.94,7.1,0.93,2019-09-23,"18:18:00"
"D01","HOPB","111","100",2019-09-23 18:19:00,2019-09-23 18:19:00,8.94,7.1,0.83,2019-09-23,"18:19:00"
"D01","HOPB","111","100",2019-09-23 18:20:00,2019-09-23 18:20:00,8.88,7.1,0.84,2019-09-23,"18:20:00"
"D01","HOPB","111","100",2019-09-23 18:21:00,2019-09-23 18:21:00,8.85,7.06,2.47,2019-09-23,"18:21:00"
"D01","HOPB","111","100",2019-09-23 18:22:00,2019-09-23 18:22:00,8.93,7.09,0.82,2019-09-23,"18:22:00"
"D01","HOPB","111","100",2019-09-23 18:23:00,2019-09-23 18:23:00,8.93,7.09,0.82,2019-09-23,"18:23:00"
"D01","HOPB","111","100",2019-09-23 18:24:00,2019-09-23 18:24:00,8.96,7.1,0.79,2019-09-23,"18:24:00"
"D01","HOPB","111","100",2019-09-23 18:25:00,2019-09-23 18:25:00,8.96,7.12,0.83,2019-09-23,"18:25:00"
"D01","HOPB","111","100",2019-09-23 18:26:00,2019-09-23 18:26:00,8.86,7.09,2.42,2019-09-23,"18:26:00"
"D01","HOPB","111","100",2019-09-23 18:27:00,2019-09-23 18:27:00,8.94,7.11,0.84,2019-09-23,"18:27:00"
"D01","HOPB","111","100",2019-09-23 18:28:00,2019-09-23 18:28:00,8.94,7.11,0.85,2019-09-23,"18:28:00"
"D01","HOPB","111","100",2019-09-23 18:29:00,2019-09-23 18:29:00,8.92,7.13,0.82,2019-09-23,"18:29:00"
"D01","HOPB","111","100",2019-09-23 18:30:00,2019-09-23 18:30:00,8.95,7.13,0.86,2019-09-23,"18:30:00"
"D01","HOPB","111","100",2019-09-24 17:30:00,2019-09-24 17:30:00,9.19,7.17,1.18,2019-09-24,"17:30:00"
"D01","HOPB","111","100",2019-09-24 17:31:00,2019-09-24 17:31:00,9.2,7.15,2.84,2019-09-24,"17:31:00"
"D01","HOPB","111","100",2019-09-24 17:32:00,2019-09-24 17:32:00,9.16,7.17,1.21,2019-09-24,"17:32:00"
"D01","HOPB","111","100",2019-09-24 17:33:00,2019-09-24 17:33:00,9.15,7.17,1.18,2019-09-24,"17:33:00"
"D01","HOPB","111","100",2019-09-24 17:34:00,2019-09-24 17:34:00,9.15,7.17,1.21,2019-09-24,"17:34:00"
"D01","HOPB","111","100",2019-09-24 17:35:00,2019-09-24 17:35:00,9.16,7.17,1.18,2019-09-24,"17:35:00"
"D01","HOPB","111","100",2019-09-24 17:36:00,2019-09-24 17:36:00,9.16,7.15,2.82,2019-09-24,"17:36:00"
"D01","HOPB","111","100",2019-09-24 17:37:00,2019-09-24 17:37:00,9.15,7.16,1.18,2019-09-24,"17:37:00"
"D01","HOPB","111","100",2019-09-24 17:38:00,2019-09-24 17:38:00,9.15,7.16,1.18,2019-09-24,"17:38:00"
"D01","HOPB","111","100",2019-09-24 17:39:00,2019-09-24 17:39:00,9.12,7.17,1.16,2019-09-24,"17:39:00"
"D01","HOPB","111","100",2019-09-24 17:40:00,2019-09-24 17:40:00,9.12,7.17,1.13,2019-09-24,"17:40:00"
"D01","HOPB","111","100",2019-09-24 17:41:00,2019-09-24 17:41:00,9.14,7.14,2.73,2019-09-24,"17:41:00"
"D01","HOPB","111","100",2019-09-24 17:42:00,2019-09-24 17:42:00,9.13,7.15,1.14,2019-09-24,"17:42:00"
"D01","HOPB","111","100",2019-09-24 17:43:00,2019-09-24 17:43:00,9.12,7.16,1.17,2019-09-24,"17:43:00"
"D01","HOPB","111","100",2019-09-24 17:44:00,2019-09-24 17:44:00,9.11,7.16,1.16,2019-09-24,"17:44:00"
"D01","HOPB","111","100",2019-09-24 17:45:00,2019-09-24 17:45:00,9.11,7.16,1.16,2019-09-24,"17:45:00"
"D01","HOPB","111","100",2019-09-24 17:46:00,2019-09-24 17:46:00,9.11,7.13,2.8,2019-09-24,"17:46:00"
"D01","HOPB","111","100",2019-09-24 17:47:00,2019-09-24 17:47:00,9.1,7.15,1.15,2019-09-24,"17:47:00"
"D01","HOPB","111","100",2019-09-24 17:48:00,2019-09-24 17:48:00,9.08,7.16,1.21,2019-09-24,"17:48:00"
"D01","HOPB","111","100",2019-09-24 17:49:00,2019-09-24 17:49:00,9.07,7.16,1.18,2019-09-24,"17:49:00"
"D01","HOPB","111","100",2019-09-24 17:50:00,2019-09-24 17:50:00,9.07,7.16,1.18,2019-09-24,"17:50:00"
"D01","HOPB","111","100",2019-09-24 17:51:00,2019-09-24 17:51:00,9.09,7.13,2.81,2019-09-24,"17:51:00"
"D01","HOPB","111","100",2019-09-24 17:52:00,2019-09-24 17:52:00,9.11,7.14,1.18,2019-09-24,"17:52:00"
"D01","HOPB","111","100",2019-09-24 17:53:00,2019-09-24 17:53:00,9.11,7.14,1.17,2019-09-24,"17:53:00"
"D01","HOPB","111","100",2019-09-24 17:54:00,2019-09-24 17:54:00,9.1,7.15,1.16,2019-09-24,"17:54:00"
"D01","HOPB","111","100",2019-09-24 17:55:00,2019-09-24 17:55:00,9.07,7.15,1.14,2019-09-24,"17:55:00"
"D01","HOPB","111","100",2019-09-24 17:56:00,2019-09-24 17:56:00,9.08,7.13,2.81,2019-09-24,"17:56:00"
"D01","HOPB","111","100",2019-09-24 17:57:00,2019-09-24 17:57:00,9.07,7.14,1.16,2019-09-24,"17:57:00"
"D01","HOPB","111","100",2019-09-24 17:58:00,2019-09-24 17:58:00,9.07,7.14,1.17,2019-09-24,"17:58:00"
"D01","HOPB","111","100",2019-09-24 17:59:00,2019-09-24 17:59:00,9.07,7.15,1.19,2019-09-24,"17:59:00"
"D01","HOPB","111","100",2019-09-24 18:00:00,2019-09-24 18:00:00,9.08,7.15,1.25,2019-09-24,"18:00:00"
"D01","HOPB","111","100",2019-09-24 18:01:00,2019-09-24 18:01:00,9.11,7.11,2.76,2019-09-24,"18:01:00"
"D01","HOPB","111","100",2019-09-24 18:02:00,2019-09-24 18:02:00,9.09,7.12,1.12,2019-09-24,"18:02:00"
"D01","HOPB","111","100",2019-09-24 18:03:00,2019-09-24 18:03:00,9.09,7.12,1.12,2019-09-24,"18:03:00"
"D01","HOPB","111","100",2019-09-24 18:04:00,2019-09-24 18:04:00,9.07,7.14,1.15,2019-09-24,"18:04:00"
"D01","HOPB","111","100",2019-09-24 18:05:00,2019-09-24 18:05:00,9.08,7.13,1.16,2019-09-24,"18:05:00"
"D01","HOPB","111","100",2019-09-24 18:06:00,2019-09-24 18:06:00,9.1,7.12,2.73,2019-09-24,"18:06:00"
"D01","HOPB","111","100",2019-09-24 18:07:00,2019-09-24 18:07:00,9.13,7.13,1.18,2019-09-24,"18:07:00"
"D01","HOPB","111","100",2019-09-24 18:08:00,2019-09-24 18:08:00,9.13,7.13,1.18,2019-09-24,"18:08:00"
"D01","HOPB","111","100",2019-09-24 18:09:00,2019-09-24 18:09:00,9.1,7.15,1.16,2019-09-24,"18:09:00"
"D01","HOPB","111","100",2019-09-24 18:10:00,2019-09-24 18:10:00,9.13,7.15,1.13,2019-09-24,"18:10:00"
"D01","HOPB","111","100",2019-09-24 18:11:00,2019-09-24 18:11:00,9.14,7.13,2.74,2019-09-24,"18:11:00"
"D01","HOPB","111","100",2019-09-24 18:12:00,2019-09-24 18:12:00,9.14,7.14,1.14,2019-09-24,"18:12:00"
"D01","HOPB","111","100",2019-09-24 18:13:00,2019-09-24 18:13:00,9.14,7.14,1.14,2019-09-24,"18:13:00"
"D01","HOPB","111","100",2019-09-24 18:14:00,2019-09-24 18:14:00,9.15,7.15,1.2,2019-09-24,"18:14:00"
"D01","HOPB","111","100",2019-09-24 18:15:00,2019-09-24 18:15:00,9.12,7.15,1.2,2019-09-24,"18:15:00"
"D01","HOPB","111","100",2019-09-24 18:16:00,2019-09-24 18:16:00,9.15,7.13,2.76,2019-09-24,"18:16:00"
"D01","HOPB","111","100",2019-09-24 18:17:00,2019-09-24 18:17:00,9.14,7.15,1.11,2019-09-24,"18:17:00"
"D01","HOPB","111","100",2019-09-24 18:18:00,2019-09-24 18:18:00,9.14,7.15,1.11,2019-09-24,"18:18:00"
"D01","HOPB","111","100",2019-09-24 18:19:00,2019-09-24 18:19:00,9.14,7.15,1.11,2019-09-24,"18:19:00"
"D01","HOPB","111","100",2019-09-24 18:20:00,2019-09-24 18:20:00,9.13,7.16,1.18,2019-09-24,"18:20:00"
"D01","HOPB","111","100",2019-09-24 18:21:00,2019-09-24 18:21:00,9.14,7.13,2.71,2019-09-24,"18:21:00"
"D01","HOPB","111","100",2019-09-24 18:22:00,2019-09-24 18:22:00,9.14,7.15,1.17,2019-09-24,"18:22:00"
"D01","HOPB","111","100",2019-09-24 18:23:00,2019-09-24 18:23:00,9.14,7.15,1.17,2019-09-24,"18:23:00"
"D01","HOPB","111","100",2019-09-24 18:24:00,2019-09-24 18:24:00,9.12,7.16,1.11,2019-09-24,"18:24:00"
"D01","HOPB","111","100",2019-09-24 18:25:00,2019-09-24 18:25:00,9.15,7.16,1.14,2019-09-24,"18:25:00"
"D01","HOPB","111","100",2019-09-24 18:26:00,2019-09-24 18:26:00,9.15,7.14,2.73,2019-09-24,"18:26:00"
"D01","HOPB","111","100",2019-09-24 18:27:00,2019-09-24 18:27:00,9.15,7.15,1.17,2019-09-24,"18:27:00"
"D01","HOPB","111","100",2019-09-24 18:28:00,2019-09-24 18:28:00,9.15,7.15,1.17,2019-09-24,"18:28:00"
"D01","HOPB","111","100",2019-09-24 18:29:00,2019-09-24 18:29:00,9.16,7.16,1.11,2019-09-24,"18:29:00"
"D01","HOPB","111","100",2019-09-24 18:30:00,2019-09-24 18:30:00,9.13,7.16,1.18,2019-09-24,"18:30:00"
"D01","HOPB","111","100",2019-09-26 17:30:00,2019-09-26 17:30:00,NA,NA,NA,2019-09-26,"17:30:00"
"D01","HOPB","111","100",2019-09-26 17:31:00,2019-09-26 17:31:00,NA,NA,NA,2019-09-26,"17:31:00"
"D01","HOPB","111","100",2019-09-26 17:32:00,2019-09-26 17:32:00,NA,NA,NA,2019-09-26,"17:32:00"
"D01","HOPB","111","100",2019-09-26 17:33:00,2019-09-26 17:33:00,NA,NA,NA,2019-09-26,"17:33:00"
"D01","HOPB","111","100",2019-09-26 17:34:00,2019-09-26 17:34:00,NA,NA,NA,2019-09-26,"17:34:00"
"D01","HOPB","111","100",2019-09-26 17:35:00,2019-09-26 17:35:00,NA,NA,NA,2019-09-26,"17:35:00"
"D01","HOPB","111","100",2019-09-26 17:36:00,2019-09-26 17:36:00,NA,NA,NA,2019-09-26,"17:36:00"
"D01","HOPB","111","100",2019-09-26 17:37:00,2019-09-26 17:37:00,NA,NA,NA,2019-09-26,"17:37:00"
"D01","HOPB","111","100",2019-09-26 17:38:00,2019-09-26 17:38:00,NA,NA,NA,2019-09-26,"17:38:00"
"D01","HOPB","111","100",2019-09-26 17:39:00,2019-09-26 17:39:00,NA,NA,NA,2019-09-26,"17:39:00"
"D01","HOPB","111","100",2019-09-26 17:40:00,2019-09-26 17:40:00,NA,NA,NA,2019-09-26,"17:40:00"
"D01","HOPB","111","100",2019-09-26 17:41:00,2019-09-26 17:41:00,NA,NA,NA,2019-09-26,"17:41:00"
"D01","HOPB","111","100",2019-09-26 17:42:00,2019-09-26 17:42:00,NA,NA,NA,2019-09-26,"17:42:00"
"D01","HOPB","111","100",2019-09-26 17:43:00,2019-09-26 17:43:00,NA,NA,NA,2019-09-26,"17:43:00"
"D01","HOPB","111","100",2019-09-26 17:44:00,2019-09-26 17:44:00,NA,NA,NA,2019-09-26,"17:44:00"
"D01","HOPB","111","100",2019-09-26 17:45:00,2019-09-26 17:45:00,NA,NA,NA,2019-09-26,"17:45:00"
"D01","HOPB","111","100",2019-09-26 17:46:00,2019-09-26 17:46:00,NA,NA,NA,2019-09-26,"17:46:00"
"D01","HOPB","111","100",2019-09-26 17:47:00,2019-09-26 17:47:00,NA,NA,NA,2019-09-26,"17:47:00"
"D01","HOPB","111","100",2019-09-26 17:48:00,2019-09-26 17:48:00,NA,NA,NA,2019-09-26,"17:48:00"
"D01","HOPB","111","100",2019-09-26 17:49:00,2019-09-26 17:49:00,NA,NA,NA,2019-09-26,"17:49:00"
"D01","HOPB","111","100",2019-09-26 17:50:00,2019-09-26 17:50:00,NA,NA,NA,2019-09-26,"17:50:00"
