"date","DO","siteID"
2019-09-17,10.16,"HOPB"
2019-09-17,10.15,"HOPB"
2019-09-17,10.15,"HOPB"
2019-09-17,10.15,"HOPB"
2019-09-17,10.13,"HOPB"
2019-09-17,10.13,"HOPB"
2019-09-17,10.13,"HOPB"
2019-09-17,10.12,"HOPB"
2019-09-17,10.11,"HOPB"
2019-09-17,10.11,"HOPB"
2019-09-17,10.11,"HOPB"
2019-09-17,10.12,"HOPB"
2019-09-17,10.11,"HOPB"
2019-09-17,10.11,"HOPB"
2019-09-17,10.1,"HOPB"
2019-09-17,10.11,"HOPB"
2019-09-17,10.11,"HOPB"
2019-09-17,10.1,"HOPB"
2019-09-17,10.09,"HOPB"
2019-09-17,10.09,"HOPB"
2019-09-17,10.09,"HOPB"
2019-09-17,10.09,"HOPB"
2019-09-17,10.08,"HOPB"
2019-09-17,10.08,"HOPB"
2019-09-17,10.08,"HOPB"
2019-09-17,10.09,"HOPB"
2019-09-17,10.08,"HOPB"
2019-09-17,10.08,"HOPB"
2019-09-17,10.07,"HOPB"
2019-09-17,10.07,"HOPB"
2019-09-17,10.07,"HOPB"
2019-09-17,10.07,"HOPB"
2019-09-17,10.07,"HOPB"
2019-09-17,10.07,"HOPB"
2019-09-17,10.06,"HOPB"
2019-09-17,10.06,"HOPB"
2019-09-23,9.35,"HOPB"
2019-09-23,9.35,"HOPB"
2019-09-23,9.34,"HOPB"
2019-09-23,9.34,"HOPB"
2019-09-23,9.34,"HOPB"
2019-09-23,9.34,"HOPB"
2019-09-23,9.34,"HOPB"
2019-09-23,9.35,"HOPB"
2019-09-23,9.34,"HOPB"
2019-09-23,9.33,"HOPB"
2019-09-23,9.32,"HOPB"
2019-09-23,9.33,"HOPB"
2019-09-23,9.32,"HOPB"
2019-09-23,9.31,"HOPB"
2019-09-23,9.31,"HOPB"
2019-09-23,9.32,"HOPB"
2019-09-23,9.32,"HOPB"
2019-09-23,9.32,"HOPB"
2019-09-23,9.31,"HOPB"
2019-09-23,9.29,"HOPB"
2019-09-23,9.3,"HOPB"
2019-09-23,9.3,"HOPB"
2019-09-23,9.3,"HOPB"
2019-09-23,9.28,"HOPB"
2019-09-23,9.28,"HOPB"
2019-09-23,9.29,"HOPB"
2019-09-23,9.28,"HOPB"
2019-09-23,9.26,"HOPB"
2019-09-23,9.27,"HOPB"
2019-09-23,9.27,"HOPB"
2019-09-23,9.28,"HOPB"
2019-09-23,9.27,"HOPB"
2019-09-23,9.26,"HOPB"
2019-09-23,9.26,"HOPB"
2019-09-23,9.25,"HOPB"
2019-09-23,9.25,"HOPB"
2019-09-23,9.25,"HOPB"
2019-09-23,9.25,"HOPB"
2019-09-23,9.26,"HOPB"
2019-09-23,9.24,"HOPB"
2019-09-23,9.25,"HOPB"
2019-09-23,9.24,"HOPB"
2019-09-23,9.24,"HOPB"
2019-09-23,9.24,"HOPB"
2019-09-23,9.23,"HOPB"
2019-09-23,9.24,"HOPB"
2019-09-23,9.24,"HOPB"
2019-09-23,9.24,"HOPB"
2019-09-23,9.24,"HOPB"
2019-09-23,9.22,"HOPB"
2019-09-23,9.22,"HOPB"
2019-09-23,9.22,"HOPB"
2019-09-23,9.22,"HOPB"
2019-09-23,9.21,"HOPB"
2019-09-23,9.21,"HOPB"
2019-09-23,9.22,"HOPB"
2019-09-23,9.22,"HOPB"
2019-09-23,9.22,"HOPB"
2019-09-23,9.22,"HOPB"
2019-09-23,9.21,"HOPB"
2019-09-23,9.2,"HOPB"
2019-09-24,9.29,"HOPB"
2019-09-24,9.29,"HOPB"
2019-09-24,9.29,"HOPB"
2019-09-24,9.29,"HOPB"
2019-09-24,9.29,"HOPB"
2019-09-24,9.28,"HOPB"
2019-09-24,9.27,"HOPB"
2019-09-24,9.26,"HOPB"
2019-09-24,9.26,"HOPB"
2019-09-24,9.26,"HOPB"
2019-09-24,9.25,"HOPB"
2019-09-24,9.24,"HOPB"
2019-09-24,9.23,"HOPB"
2019-09-24,9.22,"HOPB"
2019-09-24,9.22,"HOPB"
2019-09-24,9.22,"HOPB"
2019-09-24,9.21,"HOPB"
2019-09-24,9.19,"HOPB"
2019-09-24,9.18,"HOPB"
2019-09-24,9.19,"HOPB"
2019-09-24,9.19,"HOPB"
2019-09-24,9.18,"HOPB"
2019-09-24,9.17,"HOPB"
2019-09-24,9.16,"HOPB"
2019-09-24,9.17,"HOPB"
2019-09-24,9.16,"HOPB"
2019-09-24,9.15,"HOPB"
2019-09-24,9.16,"HOPB"
2019-09-24,9.16,"HOPB"
2019-09-24,9.17,"HOPB"
2019-09-24,9.16,"HOPB"
2019-09-24,9.14,"HOPB"
2019-09-24,9.18,"HOPB"
2019-09-24,9.19,"HOPB"
2019-09-24,9.19,"HOPB"
2019-09-24,9.18,"HOPB"
2019-09-24,9.15,"HOPB"
2019-09-24,9.2,"HOPB"
2019-09-24,9.21,"HOPB"
2019-09-24,9.21,"HOPB"
2019-09-24,9.21,"HOPB"
2019-09-24,9.18,"HOPB"
2019-09-24,9.21,"HOPB"
2019-09-24,9.23,"HOPB"
2019-09-24,9.22,"HOPB"
2019-09-24,9.21,"HOPB"
2019-09-24,9.18,"HOPB"
2019-09-24,9.22,"HOPB"
2019-09-24,9.22,"HOPB"
2019-09-24,9.23,"HOPB"
2019-09-24,9.21,"HOPB"
2019-09-24,9.2,"HOPB"
2019-09-24,9.22,"HOPB"
2019-09-24,9.23,"HOPB"
2019-09-24,9.23,"HOPB"
2019-09-24,9.22,"HOPB"
2019-09-24,9.19,"HOPB"
2019-09-24,9.23,"HOPB"
2019-09-24,9.24,"HOPB"
2019-09-24,9.24,"HOPB"
2019-09-24,9.23,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.3,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.3,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.35,"HOPB"
2019-09-30,10.35,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.35,"HOPB"
2019-09-30,10.35,"HOPB"
2019-09-30,10.35,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.34,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.33,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.32,"HOPB"
2019-09-30,10.31,"HOPB"
2019-09-30,10.31,"HOPB"
2019-10-01,9.81,"HOPB"
2019-10-01,9.8,"HOPB"
2019-10-01,9.8,"HOPB"
2019-10-01,9.79,"HOPB"
2019-10-01,9.79,"HOPB"
2019-10-01,9.79,"HOPB"
2019-10-01,9.79,"HOPB"
2019-10-01,9.79,"HOPB"
2019-10-01,9.78,"HOPB"
2019-10-01,9.78,"HOPB"
2019-10-01,9.78,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.75,"HOPB"
2019-10-01,9.75,"HOPB"
2019-10-01,9.74,"HOPB"
2019-10-01,9.74,"HOPB"
2019-10-01,9.74,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.74,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.73,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.7,"HOPB"
2019-10-01,9.7,"HOPB"
2019-10-01,9.7,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.72,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.7,"HOPB"
2019-10-01,9.7,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.7,"HOPB"
2019-10-01,9.69,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.71,"HOPB"
2019-10-01,9.7,"HOPB"
2019-10-01,9.7,"HOPB"
2019-10-01,9.67,"HOPB"
2019-10-01,9.69,"HOPB"
2019-10-01,9.69,"HOPB"
2019-10-01,9.68,"HOPB"
2019-10-01,9.68,"HOPB"
2019-10-01,9.66,"HOPB"
2019-10-01,9.67,"HOPB"
2019-10-01,9.67,"HOPB"
2019-10-01,9.66,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.66,"HOPB"
2019-10-01,9.66,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.63,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.63,"HOPB"
2019-10-01,9.63,"HOPB"
2019-10-01,9.63,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.62,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.65,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.63,"HOPB"
2019-10-01,9.62,"HOPB"
2019-10-01,9.63,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.64,"HOPB"
2019-10-01,9.61,"HOPB"
2019-10-01,9.62,"HOPB"
2019-10-01,9.62,"HOPB"
2019-10-01,9.62,"HOPB"
2019-10-01,9.63,"HOPB"
2019-10-01,9.61,"HOPB"
2019-10-01,9.62,"HOPB"
2019-10-01,9.84,"HOPB"
2019-10-01,9.84,"HOPB"
2019-10-01,9.83,"HOPB"
2019-10-01,9.83,"HOPB"
2019-10-01,9.82,"HOPB"
2019-10-01,9.82,"HOPB"
2019-10-01,9.83,"HOPB"
2019-10-01,9.81,"HOPB"
2019-10-01,9.81,"HOPB"
2019-10-01,9.81,"HOPB"
2019-10-01,9.8,"HOPB"
2019-10-01,9.8,"HOPB"
2019-10-01,9.8,"HOPB"
2019-10-01,9.8,"HOPB"
2019-10-01,9.8,"HOPB"
2019-10-01,9.79,"HOPB"
2019-10-01,9.79,"HOPB"
2019-10-01,9.79,"HOPB"
2019-10-01,9.78,"HOPB"
2019-10-01,9.78,"HOPB"
2019-10-01,9.78,"HOPB"
2019-10-01,9.78,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,NA,"HOPB"
2019-10-01,118.98,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.77,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.76,"HOPB"
2019-10-01,9.75,"HOPB"
2019-10-01,9.75,"HOPB"
2019-10-01,9.75,"HOPB"
2019-10-01,9.74,"HOPB"
